0, 10.03, 17
1, 10.51, 15
2, 10.69, 16
3, 10.97, 17
4, 11.14, 16
5, 11.49, 16
6, 11.92, 16
7, 12.1, 16
8, 12.44, 17
9, 12.88, 17
10, 13.51, 18
11, 13.91, 18
12, 14.38, 18
13, 14.82, 18
14, 14.9, 18
15, 15.1, 19
16, 15.11, 19
17, 15.35, 19
18, 15.29, 19
19, 15.33, 19
20, 15.44, 19
21, 15.6, 19
22, 15.73, 19
23, 15.84, 19
24, 15.8, 19
25, 15.96, 19
26, 15.87, 19
27, 16.06, 19
28, 16.32, 19
29, 16.59, 19
30, 16.72, 20
